order_id,order_date,product,category,region,quantity,price,revenue,year,month,month_name,month_year,profit,order_size
100287,2024-09-19,Headphones,Accessories,South,1,157,157,2024,9,September,2024-09,47.1,Small
100288,2024-08-09,Smartwatch,Wearables,North,2,265,530,2024,8,August,2024-08,159.0,Medium
100289,2024-09-16,Headphones,Accessories,East,1,111,111,2024,9,September,2024-09,33.3,Small
100290,2024-02-24,Keyboard,Accessories,North,3,113,339,2024,2,February,2024-02,101.7,Medium
100291,2024-02-26,Phone,Electronics,Central,4,836,3344,2024,2,February,2024-02,1003.1999999999999,Large
100292,2023-04-14,Monitor,Electronics,East,2,214,428,2023,4,April,2023-04,128.4,Medium
100293,2023-09-11,Laptop,Electronics,North,5,871,4355,2023,9,September,2023-09,1306.5,Large
100294,2023-08-15,Headphones,Accessories,South,1,109,109,2023,8,August,2023-08,32.699999999999996,Small
100295,2023-04-22,Keyboard,Accessories,North,2,56,112,2023,4,April,2023-04,33.6,Small
100296,2024-05-24,Mouse,Accessories,East,3,71,213,2024,5,May,2024-05,63.9,Small
100297,2024-04-17,Laptop,Electronics,South,2,926,1852,2024,4,April,2024-04,555.6,Large
100298,2023-04-09,Monitor,Electronics,Central,2,283,566,2023,4,April,2023-04,169.79999999999998,Medium
100299,2023-06-02,Keyboard,Accessories,North,4,53,212,2023,6,June,2023-06,63.599999999999994,Small
100300,2023-12-04,Phone,Electronics,West,4,817,3268,2023,12,December,2023-12,980.4,Large
100301,2024-12-06,Monitor,Electronics,East,5,203,1015,2024,12,December,2024-12,304.5,Large
100302,2023-06-12,Laptop,Electronics,West,4,858,3432,2023,6,June,2023-06,1029.6,Large
100303,2024-12-20,Keyboard,Accessories,West,3,95,285,2024,12,December,2024-12,85.5,Small
100304,2024-11-11,Phone,Electronics,North,5,800,4000,2024,11,November,2024-11,1200.0,Large
100305,2023-06-10,Tablet,Electronics,West,1,471,471,2023,6,June,2023-06,141.29999999999998,Medium
100306,2024-08-02,Tablet,Electronics,South,5,545,2725,2024,8,August,2024-08,817.5,Large
100307,2024-02-02,Headphones,Accessories,Central,4,82,328,2024,2,February,2024-02,98.39999999999999,Medium
100308,2023-10-04,Monitor,Electronics,Central,5,238,1190,2023,10,October,2023-10,357.0,Large
100309,2024-05-18,Mouse,Accessories,West,5,41,205,2024,5,May,2024-05,61.5,Small
100310,2024-01-27,Smartwatch,Wearables,East,2,309,618,2024,1,January,2024-01,185.4,Medium
100312,2023-07-14,Tablet,Electronics,East,2,495,990,2023,7,July,2023-07,297.0,Medium
100313,2024-02-05,Monitor,Electronics,Central,5,257,1285,2024,2,February,2024-02,385.5,Large
100314,2024-10-01,Laptop,Electronics,South,4,872,3488,2024,10,October,2024-10,1046.3999999999999,Large
100315,2023-02-02,Laptop,Electronics,East,3,913,2739,2023,2,February,2023-02,821.6999999999999,Large
100316,2024-11-18,Laptop,Electronics,Central,3,863,2589,2024,11,November,2024-11,776.6999999999999,Large
100317,2024-04-04,Tablet,Electronics,North,1,488,488,2024,4,April,2024-04,146.4,Medium
100318,2024-04-14,Mouse,Accessories,West,3,6,18,2024,4,April,2024-04,5.3999999999999995,Small
100320,2023-01-22,Headphones,Accessories,South,3,117,351,2023,1,January,2023-01,105.3,Medium
100321,2024-10-31,Laptop,Electronics,West,5,890,4450,2024,10,October,2024-10,1335.0,Large
100322,2023-02-07,Mouse,Accessories,Central,5,49,245,2023,2,February,2023-02,73.5,Small
100323,2023-08-18,Mouse,Accessories,Central,2,72,144,2023,8,August,2023-08,43.199999999999996,Small
100324,2023-12-31,Laptop,Electronics,Central,1,922,922,2023,12,December,2023-12,276.59999999999997,Medium
100325,2024-07-16,Laptop,Electronics,East,3,904,2712,2024,7,July,2024-07,813.6,Large
100327,2023-10-10,Phone,Electronics,North,3,796,2388,2023,10,October,2023-10,716.4,Large
100328,2023-01-27,Monitor,Electronics,Central,2,284,568,2023,1,January,2023-01,170.4,Medium
100329,2023-08-14,Mouse,Accessories,West,1,66,66,2023,8,August,2023-08,19.8,Small
100330,2023-10-04,Headphones,Accessories,South,2,144,288,2023,10,October,2023-10,86.39999999999999,Small
100331,2024-08-31,Keyboard,Accessories,West,3,106,318,2024,8,August,2024-08,95.39999999999999,Medium
100332,2023-10-11,Phone,Electronics,East,3,827,2481,2023,10,October,2023-10,744.3,Large
100333,2024-04-25,Laptop,Electronics,North,2,931,1862,2024,4,April,2024-04,558.6,Large
100334,2024-03-28,Tablet,Electronics,South,4,459,1836,2024,3,March,2024-03,550.8,Large
100335,2024-10-20,Headphones,Accessories,Central,2,95,190,2024,10,October,2024-10,57.0,Small
100336,2024-05-30,Smartwatch,Wearables,Central,5,319,1595,2024,5,May,2024-05,478.5,Large
100337,2024-06-30,Monitor,Electronics,East,4,222,888,2024,6,June,2024-06,266.4,Medium
100338,2023-07-11,Tablet,Electronics,East,4,497,1988,2023,7,July,2023-07,596.4,Large
100339,2023-02-18,Smartwatch,Wearables,East,3,254,762,2023,2,February,2023-02,228.6,Medium
100340,2024-05-26,Keyboard,Accessories,East,2,47,94,2024,5,May,2024-05,28.2,Small
100341,2023-01-17,Phone,Electronics,Central,2,825,1650,2023,1,January,2023-01,495.0,Large
100342,2023-06-21,Mouse,Accessories,Central,5,64,320,2023,6,June,2023-06,96.0,Medium
100343,2023-08-08,Laptop,Electronics,East,3,938,2814,2023,8,August,2023-08,844.1999999999999,Large
100344,2023-06-07,Mouse,Accessories,Central,5,21,105,2023,6,June,2023-06,31.5,Small
100345,2024-04-21,Headphones,Accessories,East,4,115,460,2024,4,April,2024-04,138.0,Medium
100346,2023-02-15,Tablet,Electronics,South,3,542,1626,2023,2,February,2023-02,487.79999999999995,Large
100347,2024-01-08,Smartwatch,Wearables,East,3,322,966,2024,1,January,2024-01,289.8,Medium
100348,2024-06-01,Tablet,Electronics,East,3,471,1413,2024,6,June,2024-06,423.9,Large
100349,2023-04-09,Laptop,Electronics,South,2,861,1722,2023,4,April,2023-04,516.6,Large
100350,2023-02-06,Mouse,Accessories,North,3,47,141,2023,2,February,2023-02,42.3,Small
100351,2023-10-07,Tablet,Electronics,West,5,517,2585,2023,10,October,2023-10,775.5,Large
100352,2023-12-15,Laptop,Electronics,East,5,856,4280,2023,12,December,2023-12,1284.0,Large
100353,2024-05-11,Headphones,Accessories,South,5,94,470,2024,5,May,2024-05,141.0,Medium
100354,2023-10-29,Smartwatch,Wearables,South,4,301,1204,2023,10,October,2023-10,361.2,Large
100356,2024-08-29,Smartwatch,Wearables,East,4,313,1252,2024,8,August,2024-08,375.59999999999997,Large
100357,2023-04-09,Keyboard,Accessories,South,2,99,198,2023,4,April,2023-04,59.4,Small
100358,2024-11-30,Tablet,Electronics,North,3,546,1638,2024,11,November,2024-11,491.4,Large
100359,2023-04-26,Monitor,Electronics,North,2,268,536,2023,4,April,2023-04,160.79999999999998,Medium
100360,2023-07-10,Mouse,Accessories,West,4,57,228,2023,7,July,2023-07,68.39999999999999,Small
100361,2023-09-10,Laptop,Electronics,Central,2,942,1884,2023,9,September,2023-09,565.1999999999999,Large
100362,2023-06-10,Smartwatch,Wearables,Central,3,268,804,2023,6,June,2023-06,241.2,Medium
100363,2023-09-13,Phone,Electronics,Central,5,847,4235,2023,9,September,2023-09,1270.5,Large
100364,2023-11-19,Mouse,Accessories,East,5,69,345,2023,11,November,2023-11,103.5,Medium
100365,2023-05-08,Laptop,Electronics,North,4,889,3556,2023,5,May,2023-05,1066.8,Large
100366,2023-01-18,Tablet,Electronics,East,2,506,1012,2023,1,January,2023-01,303.59999999999997,Large
100367,2024-07-19,Phone,Electronics,South,5,815,4075,2024,7,July,2024-07,1222.5,Large
100368,2024-07-23,Headphones,Accessories,West,2,78,156,2024,7,July,2024-07,46.8,Small
100369,2023-11-19,Smartwatch,Wearables,West,5,282,1410,2023,11,November,2023-11,423.0,Large
100370,2024-11-16,Phone,Electronics,East,2,832,1664,2024,11,November,2024-11,499.2,Large
100371,2024-09-17,Monitor,Electronics,West,5,261,1305,2024,9,September,2024-09,391.5,Large
100372,2023-10-15,Laptop,Electronics,East,2,878,1756,2023,10,October,2023-10,526.8,Large
100373,2024-10-24,Mouse,Accessories,Central,1,7,7,2024,10,October,2024-10,2.1,Small
100374,2024-09-30,Tablet,Electronics,South,3,527,1581,2024,9,September,2024-09,474.29999999999995,Large
100375,2023-06-04,Phone,Electronics,Central,2,756,1512,2023,6,June,2023-06,453.59999999999997,Large
100376,2024-05-04,Headphones,Accessories,West,2,145,290,2024,5,May,2024-05,87.0,Small
100377,2024-01-21,Smartwatch,Wearables,South,4,257,1028,2024,1,January,2024-01,308.4,Large
100378,2023-04-14,Phone,Electronics,North,2,828,1656,2023,4,April,2023-04,496.79999999999995,Large
100379,2024-01-28,Keyboard,Accessories,East,2,74,148,2024,1,January,2024-01,44.4,Small
100380,2023-09-03,Mouse,Accessories,South,4,4,16,2023,9,September,2023-09,4.8,Small
100381,2023-06-25,Monitor,Electronics,East,1,254,254,2023,6,June,2023-06,76.2,Small
100382,2023-02-08,Headphones,Accessories,South,2,77,154,2023,2,February,2023-02,46.199999999999996,Small
100383,2024-04-21,Mouse,Accessories,West,4,45,180,2024,4,April,2024-04,54.0,Small
100384,2024-11-12,Laptop,Electronics,Central,3,869,2607,2024,11,November,2024-11,782.1,Large
100385,2024-06-21,Laptop,Electronics,West,5,852,4260,2024,6,June,2024-06,1278.0,Large
100386,2024-02-12,Laptop,Electronics,North,3,924,2772,2024,2,February,2024-02,831.6,Large
100387,2024-06-08,Smartwatch,Wearables,West,1,308,308,2024,6,June,2024-06,92.39999999999999,Medium
100388,2024-05-20,Mouse,Accessories,South,3,16,48,2024,5,May,2024-05,14.399999999999999,Small
100389,2023-02-05,Monitor,Electronics,North,5,244,1220,2023,2,February,2023-02,366.0,Large
100390,2024-11-15,Laptop,Electronics,South,1,947,947,2024,11,November,2024-11,284.09999999999997,Medium
100391,2023-01-20,Mouse,Accessories,Central,3,36,108,2023,1,January,2023-01,32.4,Small
100392,2023-11-17,Mouse,Accessories,East,3,19,57,2023,11,November,2023-11,17.099999999999998,Small
100393,2024-05-26,Tablet,Electronics,Central,2,485,970,2024,5,May,2024-05,291.0,Medium
100394,2024-02-04,Monitor,Electronics,Central,1,297,297,2024,2,February,2024-02,89.1,Small
100395,2024-10-15,Headphones,Accessories,Central,3,104,312,2024,10,October,2024-10,93.6,Medium
100396,2024-04-15,Headphones,Accessories,South,5,71,355,2024,4,April,2024-04,106.5,Medium
100397,2023-05-23,Mouse,Accessories,East,3,10,30,2023,5,May,2023-05,9.0,Small
100398,2023-04-02,Headphones,Accessories,South,2,156,312,2023,4,April,2023-04,93.6,Medium
100399,2023-12-20,Smartwatch,Wearables,North,5,264,1320,2023,12,December,2023-12,396.0,Large
100400,2024-12-27,Keyboard,Accessories,South,4,91,364,2024,12,December,2024-12,109.2,Medium
100401,2023-02-20,Smartwatch,Wearables,Central,2,271,542,2023,2,February,2023-02,162.6,Medium
100402,2024-10-26,Monitor,Electronics,West,3,242,726,2024,10,October,2024-10,217.79999999999998,Medium
100403,2024-11-28,Mouse,Accessories,West,2,46,92,2024,11,November,2024-11,27.599999999999998,Small
100404,2024-07-28,Headphones,Accessories,South,2,140,280,2024,7,July,2024-07,84.0,Small
100405,2023-07-09,Phone,Electronics,Central,5,771,3855,2023,7,July,2023-07,1156.5,Large
100406,2023-05-05,Headphones,Accessories,Central,1,106,106,2023,5,May,2023-05,31.799999999999997,Small
100407,2023-05-30,Monitor,Electronics,West,4,225,900,2023,5,May,2023-05,270.0,Medium
100408,2023-11-10,Smartwatch,Wearables,East,4,259,1036,2023,11,November,2023-11,310.8,Large
100409,2024-07-23,Smartwatch,Wearables,East,1,329,329,2024,7,July,2024-07,98.7,Medium
100410,2023-12-08,Phone,Electronics,Central,2,814,1628,2023,12,December,2023-12,488.4,Large
100411,2023-11-01,Laptop,Electronics,North,4,946,3784,2023,11,November,2023-11,1135.2,Large
100412,2024-11-22,Headphones,Accessories,North,5,104,520,2024,11,November,2024-11,156.0,Medium
100413,2024-11-12,Phone,Electronics,North,3,817,2451,2024,11,November,2024-11,735.3,Large
100414,2023-02-23,Monitor,Electronics,North,5,223,1115,2023,2,February,2023-02,334.5,Large
100415,2024-03-19,Phone,Electronics,North,5,764,3820,2024,3,March,2024-03,1146.0,Large
100416,2024-09-04,Tablet,Electronics,West,3,454,1362,2024,9,September,2024-09,408.59999999999997,Large
100417,2023-09-21,Laptop,Electronics,Central,3,877,2631,2023,9,September,2023-09,789.3,Large
100418,2023-02-22,Phone,Electronics,South,5,807,4035,2023,2,February,2023-02,1210.5,Large
100419,2024-07-25,Smartwatch,Wearables,West,4,338,1352,2024,7,July,2024-07,405.59999999999997,Large
100420,2024-09-11,Tablet,Electronics,West,4,458,1832,2024,9,September,2024-09,549.6,Large
100421,2023-01-05,Smartwatch,Wearables,Central,5,250,1250,2023,1,January,2023-01,375.0,Large
100422,2023-04-13,Mouse,Accessories,East,3,52,156,2023,4,April,2023-04,46.8,Small
100423,2023-07-15,Tablet,Electronics,West,5,468,2340,2023,7,July,2023-07,702.0,Large
100424,2023-12-16,Laptop,Electronics,West,2,903,1806,2023,12,December,2023-12,541.8,Large
100425,2023-02-16,Headphones,Accessories,South,2,149,298,2023,2,February,2023-02,89.39999999999999,Small
100426,2024-10-17,Mouse,Accessories,North,2,6,12,2024,10,October,2024-10,3.5999999999999996,Small
100427,2023-09-26,Smartwatch,Wearables,West,2,298,596,2023,9,September,2023-09,178.79999999999998,Medium
100429,2024-09-27,Laptop,Electronics,Central,2,904,1808,2024,9,September,2024-09,542.4,Large
100430,2023-04-16,Smartwatch,Wearables,West,2,301,602,2023,4,April,2023-04,180.6,Medium
100431,2024-10-31,Mouse,Accessories,South,3,43,129,2024,10,October,2024-10,38.699999999999996,Small
100432,2024-10-20,Smartwatch,Wearables,South,1,334,334,2024,10,October,2024-10,100.2,Medium
100433,2024-10-18,Tablet,Electronics,Central,4,473,1892,2024,10,October,2024-10,567.6,Large
100434,2023-04-30,Tablet,Electronics,North,4,523,2092,2023,4,April,2023-04,627.6,Large
100435,2024-08-26,Smartwatch,Wearables,East,2,319,638,2024,8,August,2024-08,191.4,Medium
100436,2023-02-27,Laptop,Electronics,Central,2,863,1726,2023,2,February,2023-02,517.8,Large
100437,2023-12-12,Laptop,Electronics,East,2,869,1738,2023,12,December,2023-12,521.4,Large
100438,2024-04-18,Phone,Electronics,South,1,828,828,2024,4,April,2024-04,248.39999999999998,Medium
100439,2023-04-27,Tablet,Electronics,South,5,531,2655,2023,4,April,2023-04,796.5,Large
100440,2023-05-07,Laptop,Electronics,West,1,878,878,2023,5,May,2023-05,263.4,Medium
100441,2024-01-28,Smartwatch,Wearables,South,3,329,987,2024,1,January,2024-01,296.09999999999997,Medium
100442,2024-10-02,Tablet,Electronics,North,4,503,2012,2024,10,October,2024-10,603.6,Large
100443,2023-02-27,Monitor,Electronics,South,2,257,514,2023,2,February,2023-02,154.2,Medium
100444,2024-09-25,Headphones,Accessories,West,4,149,596,2024,9,September,2024-09,178.79999999999998,Medium
100445,2024-05-27,Mouse,Accessories,Central,1,58,58,2024,5,May,2024-05,17.4,Small
100446,2023-04-06,Keyboard,Accessories,West,2,46,92,2023,4,April,2023-04,27.599999999999998,Small
100447,2024-09-29,Phone,Electronics,Central,4,808,3232,2024,9,September,2024-09,969.5999999999999,Large
100448,2023-04-28,Headphones,Accessories,West,5,124,620,2023,4,April,2023-04,186.0,Medium
100449,2024-07-13,Keyboard,Accessories,South,3,47,141,2024,7,July,2024-07,42.3,Small
100450,2024-08-23,Laptop,Electronics,East,2,881,1762,2024,8,August,2024-08,528.6,Large
100452,2023-08-25,Phone,Electronics,East,5,814,4070,2023,8,August,2023-08,1221.0,Large
100453,2023-09-29,Headphones,Accessories,North,2,121,242,2023,9,September,2023-09,72.6,Small
100454,2023-07-08,Keyboard,Accessories,South,4,62,248,2023,7,July,2023-07,74.39999999999999,Small
100455,2024-12-04,Keyboard,Accessories,West,2,30,60,2024,12,December,2024-12,18.0,Small
100456,2024-03-22,Keyboard,Accessories,West,2,91,182,2024,3,March,2024-03,54.6,Small
100457,2024-08-03,Headphones,Accessories,Central,5,90,450,2024,8,August,2024-08,135.0,Medium
100458,2023-09-04,Monitor,Electronics,East,2,277,554,2023,9,September,2023-09,166.2,Medium
100459,2023-03-17,Laptop,Electronics,North,2,874,1748,2023,3,March,2023-03,524.4,Large
100460,2023-06-03,Mouse,Accessories,West,2,3,6,2023,6,June,2023-06,1.7999999999999998,Small
100461,2024-10-17,Keyboard,Accessories,South,5,47,235,2024,10,October,2024-10,70.5,Small
100462,2024-03-10,Smartwatch,Wearables,West,5,290,1450,2024,3,March,2024-03,435.0,Large
100463,2023-03-27,Phone,Electronics,Central,4,760,3040,2023,3,March,2023-03,912.0,Large
100464,2024-11-27,Headphones,Accessories,West,5,78,390,2024,11,November,2024-11,117.0,Medium
100465,2023-10-12,Phone,Electronics,South,5,768,3840,2023,10,October,2023-10,1152.0,Large
100466,2023-08-08,Smartwatch,Wearables,West,2,273,546,2023,8,August,2023-08,163.79999999999998,Medium
100467,2023-03-10,Keyboard,Accessories,North,4,65,260,2023,3,March,2023-03,78.0,Small
100468,2023-02-16,Smartwatch,Wearables,North,2,290,580,2023,2,February,2023-02,174.0,Medium
100469,2023-04-04,Smartwatch,Wearables,West,4,334,1336,2023,4,April,2023-04,400.8,Large
100470,2024-03-28,Headphones,Accessories,South,3,152,456,2024,3,March,2024-03,136.79999999999998,Medium
100471,2023-07-23,Phone,Electronics,South,2,791,1582,2023,7,July,2023-07,474.59999999999997,Large
100472,2023-08-06,Monitor,Electronics,West,4,284,1136,2023,8,August,2023-08,340.8,Large
100473,2024-04-18,Keyboard,Accessories,South,3,68,204,2024,4,April,2024-04,61.199999999999996,Small
100474,2024-03-07,Tablet,Electronics,North,3,526,1578,2024,3,March,2024-03,473.4,Large
100475,2023-12-07,Keyboard,Accessories,North,1,105,105,2023,12,December,2023-12,31.5,Small
100477,2024-09-03,Headphones,Accessories,Central,1,153,153,2024,9,September,2024-09,45.9,Small
100478,2023-10-16,Headphones,Accessories,East,3,127,381,2023,10,October,2023-10,114.3,Medium
100479,2023-09-11,Monitor,Electronics,North,4,267,1068,2023,9,September,2023-09,320.4,Large
100480,2023-12-23,Smartwatch,Wearables,West,4,346,1384,2023,12,December,2023-12,415.2,Large
100481,2023-01-23,Keyboard,Accessories,Central,5,71,355,2023,1,January,2023-01,106.5,Medium
100482,2024-06-05,Mouse,Accessories,West,2,20,40,2024,6,June,2024-06,12.0,Small
100483,2023-04-10,Phone,Electronics,South,3,842,2526,2023,4,April,2023-04,757.8,Large
100484,2023-06-29,Laptop,Electronics,East,5,918,4590,2023,6,June,2023-06,1377.0,Large
100486,2024-10-20,Phone,Electronics,South,1,801,801,2024,10,October,2024-10,240.29999999999998,Medium
100488,2024-08-30,Phone,Electronics,North,1,783,783,2024,8,August,2024-08,234.89999999999998,Medium
100489,2023-11-21,Mouse,Accessories,West,1,59,59,2023,11,November,2023-11,17.7,Small
100490,2024-05-30,Tablet,Electronics,South,4,545,2180,2024,5,May,2024-05,654.0,Large
100491,2023-01-16,Mouse,Accessories,South,1,70,70,2023,1,January,2023-01,21.0,Small
100492,2023-12-02,Smartwatch,Wearables,South,5,275,1375,2023,12,December,2023-12,412.5,Large
100493,2023-09-15,Keyboard,Accessories,East,2,75,150,2023,9,September,2023-09,45.0,Small
100494,2024-05-11,Mouse,Accessories,Central,4,9,36,2024,5,May,2024-05,10.799999999999999,Small
100495,2023-06-09,Phone,Electronics,North,4,793,3172,2023,6,June,2023-06,951.5999999999999,Large
100496,2024-04-19,Phone,Electronics,Central,4,765,3060,2024,4,April,2024-04,918.0,Large
100497,2024-10-25,Headphones,Accessories,South,2,134,268,2024,10,October,2024-10,80.39999999999999,Small
100498,2024-11-20,Phone,Electronics,East,3,780,2340,2024,11,November,2024-11,702.0,Large
100499,2024-11-05,Headphones,Accessories,South,4,97,388,2024,11,November,2024-11,116.39999999999999,Medium
100500,2024-01-15,Tablet,Electronics,West,1,539,539,2024,1,January,2024-01,161.7,Medium
100501,2024-06-28,Tablet,Electronics,Central,3,544,1632,2024,6,June,2024-06,489.59999999999997,Large
100502,2024-11-21,Smartwatch,Wearables,North,4,345,1380,2024,11,November,2024-11,414.0,Large
100503,2024-03-02,Phone,Electronics,East,4,787,3148,2024,3,March,2024-03,944.4,Large
100504,2024-09-04,Mouse,Accessories,Central,5,11,55,2024,9,September,2024-09,16.5,Small
